transaction_id,datetime,type,amount,currency,account_id,payment_system,delay_days,category,status,direction,counterparty,description
TXN00073532,2025-12-01 10:07:18,deposit,141.43,USD,ACC003,SWIFT,2,bill_payment,completed,inflow,York and Sons,orchestrate out-of-the-box supply-chains
TXN00039117,2025-12-01 10:10:18,partner_payment,1027.23,GBP,ACC008,INSTANT,0,client_transfer,completed,outflow,"Taylor, Townsend and Jones",disintermediate out-of-the-box models
TXN00023265,2025-12-01 10:11:18,withdrawal,66.18,USD,ACC005,SWIFT,3,merchant_payment,completed,outflow,"Howard, Schwartz and Braun",brand best-of-breed vortals
TXN00091113,2025-12-01 10:12:18,partner_payment,1061.4,KZT,ACC004,CARD_CLEARING,5,salary,completed,outflow,"Clark, Gibbs and Lewis",empower best-of-breed functionalities
TXN00012902,2025-12-01 10:15:18,withdrawal,15692.48,GBP,ACC015,SWIFT,3,partner_transfer,completed,outflow,"Woods, Davis and Reynolds",benchmark e-business e-markets
TXN00039521,2025-12-01 10:22:18,withdrawal,470.56,KZT,ACC002,ACH,1,merchant_payment,completed,outflow,Johnson-Becker,empower turn-key solutions
TXN00066190,2025-12-01 10:25:18,card_payment,613.4,GBP,ACC006,SWIFT,2,client_transfer,completed,outflow,"Powell, Jackson and Nguyen",implement user-centric paradigms
TXN00005369,2025-12-01 10:27:18,withdrawal,1170.95,KZT,ACC019,ACH,1,partner_transfer,completed,outflow,"Carter, White and Walker",evolve world-class functionalities
TXN00009857,2025-12-01 10:28:18,cashback_payout,111.53,USD,ACC006,INSTANT,0,cashback,processing,outflow,Nash-Thomas,whiteboard 24/365 markets
TXN00089541,2025-12-01 10:29:18,deposit,6915.46,USD,ACC003,SEPA,1,client_transfer,processing,inflow,Hernandez-Zhang,integrate dynamic ROI
TXN00041791,2025-12-01 10:29:18,card_payment,2164.25,KZT,ACC016,ACH,1,bill_payment,completed,outflow,Reyes and Sons,incentivize collaborative mindshare
TXN00048925,2025-12-01 10:30:18,deposit,181.68,USD,ACC011,CARD_CLEARING,4,cashback,pending,inflow,Adams and Sons,extend viral methodologies
TXN00069721,2025-12-01 10:32:18,withdrawal,278.18,GBP,ACC012,SEPA,1,client_transfer,completed,outflow,Horton-Branch,reinvent B2C systems
TXN00073237,2025-12-01 10:32:18,transfer,0.53,USD,ACC009,CARD_CLEARING,3,merchant_payment,completed,inflow,Jones-Byrd,generate frictionless content
TXN00090353,2025-12-01 10:33:18,partner_payment,292.99,KZT,ACC014,CARD_CLEARING,3,bill_payment,completed,outflow,Perry Inc,evolve distributed platforms
TXN00055473,2025-12-01 10:35:18,card_payment,429.05,KZT,ACC019,CARD_CLEARING,3,cashback,completed,outflow,Perry LLC,reinvent global mindshare
TXN00050027,2025-12-01 10:38:18,merchant_settlement,30083.0,KZT,ACC007,SEPA,1,cashback,completed,outflow,Green-Frye,extend magnetic schemas
TXN00052043,2025-12-01 10:39:18,cashback_payout,291.43,KZT,ACC011,INSTANT,0,partner_transfer,completed,outflow,Herrera-Adkins,aggregate real-time e-services
TXN00047711,2025-12-01 10:39:18,partner_payment,17.04,KZT,ACC001,SEPA,1,cashback,processing,outflow,Mcdonald-George,syndicate rich bandwidth
TXN00012972,2025-12-01 10:40:18,partner_payment,586.52,EUR,ACC016,INSTANT,0,merchant_payment,completed,outflow,Jones-Scott,benchmark leading-edge models
TXN00002019,2025-12-01 10:41:18,deposit,106.11,USD,ACC008,ACH,1,client_transfer,completed,inflow,"Allen, Williams and Hernandez",matrix efficient channels
TXN00064356,2025-12-01 10:41:18,cashback_payout,184.57,EUR,ACC001,ACH,1,client_transfer,completed,outflow,Arnold-Schmidt,aggregate integrated action-items
TXN00078396,2025-12-01 10:41:18,card_payment,178.72,EUR,ACC020,SWIFT,3,bill_payment,completed,outflow,"Vasquez, Thornton and Jackson",aggregate killer e-services
TXN00062004,2025-12-01 10:46:18,cashback_payout,396.6,GBP,ACC005,CARD_CLEARING,3,bill_payment,completed,outflow,"Robertson, Bernard and Guerrero",orchestrate compelling technologies
TXN00039821,2025-12-01 10:47:18,partner_payment,183.16,GBP,ACC017,ACH,1,bill_payment,completed,outflow,House Inc,integrate virtual networks
TXN00001518,2025-12-01 10:48:18,cashback_payout,423.33,KZT,ACC005,ACH,1,client_transfer,completed,outflow,Davis Ltd,mesh user-centric eyeballs
TXN00088267,2025-12-01 10:48:18,merchant_settlement,60481.21,USD,ACC019,CARD_CLEARING,5,partner_transfer,completed,outflow,"Underwood, Lawson and Briggs",envisioneer ubiquitous ROI
TXN00047412,2025-12-01 10:51:18,withdrawal,383.85,KZT,ACC005,SEPA,1,cashback,completed,outflow,Hill-White,syndicate proactive deliverables
TXN00076822,2025-12-01 10:52:18,withdrawal,383324.54,EUR,ACC008,SWIFT,3,salary,completed,outflow,Willis-Bishop,disintermediate leading-edge users
TXN00056073,2025-12-01 10:52:18,cashback_payout,281.55,GBP,ACC010,SWIFT,3,salary,completed,outflow,Combs-Brown,synergize impactful e-business
TXN00046170,2025-12-01 10:52:18,merchant_settlement,95646.58,USD,ACC010,ACH,1,bill_payment,pending,outflow,Ramos LLC,morph bleeding-edge methodologies
TXN00009783,2025-12-01 10:53:18,deposit,810.8,EUR,ACC004,SEPA,1,salary,completed,inflow,"Arroyo, Bowen and Wise",target killer functionalities
TXN00046138,2025-12-01 10:54:18,cashback_payout,376.32,EUR,ACC015,SWIFT,3,merchant_payment,completed,outflow,"Montgomery, Sullivan and Chaney",benchmark end-to-end action-items
TXN00002544,2025-12-01 11:00:18,merchant_settlement,69784.46,KZT,ACC014,CARD_CLEARING,3,merchant_payment,pending,outflow,Booth-Smith,deploy collaborative supply-chains
TXN00063620,2025-12-01 11:01:18,partner_payment,612.56,KZT,ACC008,INSTANT,0,partner_transfer,completed,outflow,Anderson-Robinson,optimize seamless convergence
TXN00046235,2025-12-01 11:03:18,cashback_payout,340.47,EUR,ACC019,ACH,1,client_transfer,completed,outflow,Rodriguez-Miller,cultivate B2C metrics
TXN00066479,2025-12-01 11:04:18,partner_payment,145.58,GBP,ACC020,ACH,1,salary,completed,outflow,"Hodge, Bailey and Fowler",streamline bricks-and-clicks functionalities
TXN00018468,2025-12-01 11:04:18,transfer,1156.33,USD,ACC011,INSTANT,0,bill_payment,completed,inflow,Bailey PLC,implement dot-com applications
TXN00009320,2025-12-01 11:05:18,partner_payment,489.7,GBP,ACC010,INSTANT,0,cashback,pending,outflow,Black-Jones,facilitate bricks-and-clicks info-mediaries
TXN00064896,2025-12-01 11:06:18,cashback_payout,340.44,EUR,ACC015,INSTANT,0,bill_payment,completed,outflow,"Burgess, Barron and Young",reinvent scalable paradigms
TXN00065944,2025-12-01 11:08:18,withdrawal,539.39,GBP,ACC016,SEPA,1,cashback,completed,outflow,Matthews-Pierce,grow interactive vortals
TXN00070995,2025-12-01 11:08:18,withdrawal,345.44,GBP,ACC018,CARD_CLEARING,3,partner_transfer,pending,outflow,Thompson Group,unleash wireless synergies
TXN00083304,2025-12-01 11:09:18,cashback_payout,9.45,USD,ACC011,SEPA,1,salary,pending,outflow,Snyder-Gutierrez,monetize user-centric architectures
TXN00053613,2025-12-01 11:09:18,cashback_payout,479.67,GBP,ACC014,SEPA,1,partner_transfer,completed,outflow,"Brown, Jones and Haynes",enable viral paradigms
TXN00053061,2025-12-01 11:11:18,cashback_payout,480.63,GBP,ACC017,INSTANT,0,bill_payment,completed,outflow,"Olson, Gibson and Gray",architect cross-platform relationships
TXN00087551,2025-12-01 11:12:18,transfer,139.09,GBP,ACC007,ACH,1,cashback,completed,inflow,"Tran, Hunt and Trujillo",seize global e-commerce
TXN00061537,2025-12-01 11:12:18,partner_payment,33.59,USD,ACC006,SEPA,1,bill_payment,completed,outflow,Morgan-Gray,orchestrate revolutionary architectures
TXN00016509,2025-12-01 11:13:18,card_payment,69.18,KZT,ACC004,SEPA,1,bill_payment,pending,outflow,"Harris, Myers and Fry",synthesize mission-critical e-commerce
TXN00062752,2025-12-01 11:14:18,partner_payment,319.59,KZT,ACC012,ACH,1,client_transfer,completed,outflow,Duran-Davis,iterate cross-media schemas
TXN00047347,2025-12-01 11:15:18,cashback_payout,254.36,GBP,ACC011,CARD_CLEARING,5,client_transfer,completed,outflow,Malone-Rollins,repurpose bleeding-edge initiatives
TXN00079533,2025-12-01 11:15:18,card_payment,62.86,EUR,ACC005,INSTANT,0,client_transfer,completed,outflow,Chen and Sons,generate 24/365 metrics
TXN00056623,2025-12-01 11:16:18,cashback_payout,448.3,KZT,ACC002,INSTANT,0,partner_transfer,completed,outflow,"Gray, Montgomery and Woodard",e-enable magnetic paradigms
TXN00021475,2025-12-01 11:17:18,partner_payment,1274.0,GBP,ACC013,SWIFT,3,merchant_payment,completed,outflow,Ellis LLC,monetize cross-platform web services
TXN00065915,2025-12-01 11:18:18,cashback_payout,376.93,EUR,ACC008,ACH,1,partner_transfer,completed,outflow,Fuentes Group,revolutionize B2B portals
TXN00000723,2025-12-01 11:19:18,cashback_payout,264.57,GBP,ACC011,SEPA,1,salary,completed,outflow,Spencer Group,transition next-generation users
TXN00009257,2025-12-01 11:20:18,transfer,176552.56,GBP,ACC011,SEPA,1,partner_transfer,completed,inflow,"Martinez, Leach and Beck",monetize B2C portals
TXN00078154,2025-12-01 11:21:18,merchant_settlement,97050.73,EUR,ACC018,ACH,1,salary,completed,outflow,Walter Group,morph interactive e-commerce
TXN00057700,2025-12-01 11:21:18,withdrawal,12.93,KZT,ACC008,CARD_CLEARING,4,partner_transfer,completed,outflow,Harrell-Acevedo,engage world-class info-mediaries
TXN00075801,2025-12-01 11:22:18,withdrawal,165.15,EUR,ACC011,SEPA,1,bill_payment,pending,outflow,"Obrien, Jones and Allen",optimize best-of-breed synergies
TXN00004848,2025-12-01 11:24:18,withdrawal,6.93,KZT,ACC003,INSTANT,0,merchant_payment,completed,outflow,Goodwin-Johnson,iterate vertical bandwidth
TXN00001558,2025-12-01 11:24:18,card_payment,5668.09,GBP,ACC013,SEPA,1,bill_payment,completed,outflow,Hanson-Baker,redefine viral e-tailers
TXN00083745,2025-12-01 11:26:18,partner_payment,9180.84,EUR,ACC013,CARD_CLEARING,4,cashback,completed,outflow,"Brady, Hill and Woods",grow real-time bandwidth
TXN00017398,2025-12-01 11:27:18,merchant_settlement,71560.11,EUR,ACC005,ACH,1,bill_payment,completed,outflow,"Baker, Ritter and Armstrong",evolve real-time technologies
TXN00066727,2025-12-01 11:31:18,merchant_settlement,76224.88,GBP,ACC006,ACH,1,partner_transfer,completed,outflow,"Allen, Curry and Poole",envisioneer distributed relationships
TXN00009191,2025-12-01 11:32:18,deposit,709.01,USD,ACC017,SWIFT,3,salary,completed,inflow,Johnson Ltd,re-contextualize clicks-and-mortar models
TXN00095382,2025-12-01 11:38:18,withdrawal,85485.75,USD,ACC004,SEPA,1,partner_transfer,completed,outflow,Gray-Green,morph compelling vortals
TXN00073453,2025-12-01 11:40:18,partner_payment,2325.36,USD,ACC007,SEPA,1,client_transfer,completed,outflow,Parrish LLC,whiteboard revolutionary eyeballs
TXN00049381,2025-12-01 11:41:18,transfer,3212.35,GBP,ACC003,ACH,1,bill_payment,completed,inflow,Barnes-Adams,target transparent technologies
TXN00046814,2025-12-01 11:42:18,cashback_payout,365.99,USD,ACC015,SWIFT,2,cashback,completed,outflow,"Schmidt, Davis and Lopez",matrix back-end applications
TXN00058145,2025-12-01 11:42:18,withdrawal,6.77,USD,ACC015,CARD_CLEARING,4,salary,pending,outflow,Turner-Li,re-intermediate impactful models
TXN00006757,2025-12-01 11:43:18,transfer,249.27,GBP,ACC005,SWIFT,3,cashback,completed,inflow,Zimmerman-Delgado,orchestrate magnetic partnerships
TXN00015486,2025-12-01 11:43:18,partner_payment,2270.34,KZT,ACC016,CARD_CLEARING,5,partner_transfer,completed,outflow,Hernandez Ltd,mesh one-to-one architectures
TXN00046101,2025-12-01 11:43:18,cashback_payout,280.11,EUR,ACC002,SEPA,1,salary,completed,outflow,"Owens, Wright and Lewis",brand impactful synergies
TXN00095495,2025-12-01 11:44:18,merchant_settlement,69980.87,EUR,ACC004,ACH,1,bill_payment,processing,outflow,Henderson Ltd,integrate viral deliverables
TXN00099799,2025-12-01 11:44:18,withdrawal,953.93,KZT,ACC011,ACH,1,cashback,completed,outflow,Rhodes and Sons,cultivate transparent content
TXN00025185,2025-12-01 11:45:18,transfer,3.76,EUR,ACC017,CARD_CLEARING,3,client_transfer,completed,inflow,Roberts and Sons,transform value-added ROI
TXN00011011,2025-12-01 11:47:18,deposit,1934.23,KZT,ACC018,ACH,1,bill_payment,completed,inflow,Richard-George,redefine revolutionary portals
TXN00027286,2025-12-01 11:49:18,cashback_payout,309.26,USD,ACC018,ACH,1,partner_transfer,completed,outflow,Rocha-Daniels,extend open-source schemas
TXN00053645,2025-12-01 11:51:18,cashback_payout,31.31,EUR,ACC003,INSTANT,0,merchant_payment,completed,outflow,"Baker, Avery and Marquez",utilize seamless initiatives
TXN00095235,2025-12-01 11:51:18,cashback_payout,102.56,KZT,ACC015,SWIFT,3,salary,completed,outflow,"Gonzalez, Martin and Matthews",engage granular communities
TXN00021239,2025-12-01 11:52:18,withdrawal,1727.34,GBP,ACC006,ACH,1,client_transfer,pending,outflow,"Moore, Grant and Day",engineer web-enabled mindshare
TXN00055864,2025-12-01 11:53:18,card_payment,192.64,USD,ACC010,INSTANT,0,client_transfer,completed,outflow,"Kaiser, Herring and Moran",drive open-source e-services
TXN00045850,2025-12-01 11:55:18,transfer,22.07,EUR,ACC005,CARD_CLEARING,4,cashback,completed,inflow,Bradford-Johnson,synergize value-added portals
TXN00042156,2025-12-01 11:55:18,partner_payment,30.27,GBP,ACC007,CARD_CLEARING,5,bill_payment,completed,outflow,"Thomas, Mayer and Murray",e-enable world-class users
TXN00087493,2025-12-01 11:59:18,deposit,5576.43,USD,ACC008,SEPA,1,merchant_payment,completed,inflow,"Obrien, Moss and Brown",empower cross-media bandwidth
TXN00038455,2025-12-01 11:59:18,deposit,14283.14,KZT,ACC020,ACH,1,salary,completed,inflow,"Adams, Donaldson and Thomas",grow mission-critical partnerships
TXN00027343,2025-12-01 12:00:18,cashback_payout,130.89,GBP,ACC002,INSTANT,0,merchant_payment,completed,outflow,"Robinson, Scott and Caldwell",revolutionize one-to-one eyeballs
TXN00021150,2025-12-01 12:00:18,partner_payment,122.51,KZT,ACC019,ACH,1,cashback,completed,outflow,Cobb and Sons,utilize turn-key initiatives
TXN00049116,2025-12-01 12:02:18,cashback_payout,452.06,GBP,ACC019,CARD_CLEARING,5,merchant_payment,completed,outflow,Jones-Harper,integrate bleeding-edge synergies
TXN00051156,2025-12-01 12:03:18,merchant_settlement,95013.46,GBP,ACC014,SEPA,1,bill_payment,completed,outflow,"Sutton, Allen and Townsend",facilitate mission-critical channels
TXN00025493,2025-12-01 12:04:18,merchant_settlement,44252.96,GBP,ACC013,SEPA,1,partner_transfer,completed,outflow,"Johnson, Dickerson and Cruz",facilitate efficient eyeballs
TXN00075747,2025-12-01 12:05:18,card_payment,24.21,EUR,ACC010,CARD_CLEARING,4,bill_payment,completed,outflow,Mitchell and Sons,matrix clicks-and-mortar schemas
TXN00045163,2025-12-01 12:09:18,transfer,3278.16,GBP,ACC003,SEPA,1,cashback,completed,inflow,Kelly Inc,embrace bleeding-edge web-readiness
TXN00034643,2025-12-01 12:09:18,merchant_settlement,7331.23,KZT,ACC019,CARD_CLEARING,4,client_transfer,completed,outflow,"Lowe, Huang and Wood",productize user-centric networks
TXN00097144,2025-12-01 12:09:18,withdrawal,125.87,USD,ACC019,SWIFT,2,salary,completed,outflow,"Yang, Sellers and Hall",deploy cross-platform deliverables
TXN00080861,2025-12-01 12:11:18,merchant_settlement,6069.48,EUR,ACC013,CARD_CLEARING,4,salary,pending,outflow,"Wallace, Lewis and Martinez",iterate next-generation experiences
TXN00001948,2025-12-01 12:12:18,partner_payment,241.69,GBP,ACC007,ACH,1,partner_transfer,completed,outflow,Davis-Bailey,maximize front-end schemas
TXN00034689,2025-12-01 12:13:18,merchant_settlement,29792.68,EUR,ACC020,SWIFT,2,bill_payment,completed,outflow,"Carter, Diaz and Hawkins",exploit back-end niches
TXN00025488,2025-12-01 12:13:18,withdrawal,134.49,GBP,ACC009,CARD_CLEARING,4,client_transfer,completed,outflow,Kirk Group,enhance dot-com web-readiness
TXN00015523,2025-12-01 12:14:18,withdrawal,19.54,KZT,ACC009,INSTANT,0,client_transfer,completed,outflow,Ellison LLC,transition proactive vortals
TXN00006374,2025-12-01 12:14:18,deposit,3114.82,EUR,ACC018,ACH,1,salary,completed,inflow,Houston and Sons,cultivate compelling web services
TXN00009938,2025-12-01 12:14:18,partner_payment,502.74,USD,ACC011,SEPA,1,client_transfer,processing,outflow,Burch-Warren,re-contextualize frictionless action-items
TXN00088769,2025-12-01 12:15:18,cashback_payout,412.79,USD,ACC013,SEPA,1,cashback,completed,outflow,"Armstrong, Harrell and Torres",maximize global relationships
TXN00088481,2025-12-01 12:15:18,withdrawal,26.68,USD,ACC014,ACH,1,client_transfer,completed,outflow,Carter LLC,syndicate dot-com networks
TXN00019827,2025-12-01 12:16:18,partner_payment,17.57,GBP,ACC007,SWIFT,3,cashback,completed,outflow,"Flores, Bennett and Torres",harness B2B interfaces
TXN00077096,2025-12-01 12:16:18,partner_payment,148.73,KZT,ACC010,SEPA,1,cashback,completed,outflow,Cunningham Ltd,syndicate transparent vortals
TXN00052130,2025-12-01 12:16:18,card_payment,103.6,EUR,ACC012,ACH,1,merchant_payment,completed,outflow,Kaufman Inc,grow cutting-edge architectures
TXN00022516,2025-12-01 12:16:18,merchant_settlement,67455.44,USD,ACC019,INSTANT,0,partner_transfer,pending,outflow,Brandt Group,innovate value-added vortals
TXN00070541,2025-12-01 12:17:18,transfer,159.63,GBP,ACC017,SEPA,1,client_transfer,completed,inflow,King-Davidson,engage cross-platform users
TXN00057342,2025-12-01 12:18:18,card_payment,12872.34,GBP,ACC003,SWIFT,3,bill_payment,completed,outflow,Williams LLC,productize intuitive schemas
TXN00038457,2025-12-01 12:19:18,cashback_payout,8.15,USD,ACC001,ACH,1,merchant_payment,processing,outflow,"Morgan, Petersen and Kelly",seize end-to-end users
TXN00059039,2025-12-01 12:23:18,withdrawal,329.66,KZT,ACC007,INSTANT,0,cashback,completed,outflow,Hernandez Group,synthesize impactful communities
TXN00096914,2025-12-01 12:23:18,transfer,69.22,GBP,ACC003,SEPA,1,cashback,completed,inflow,Oconnell-Johnson,maximize customized e-markets
TXN00012512,2025-12-01 12:23:18,cashback_payout,370.73,GBP,ACC008,INSTANT,0,merchant_payment,completed,outflow,Hood Ltd,brand vertical technologies
TXN00052902,2025-12-01 12:23:18,card_payment,6988.87,KZT,ACC011,SEPA,1,partner_transfer,completed,outflow,"Nichols, Johnson and Coffey",disintermediate value-added e-tailers
TXN00040859,2025-12-01 12:24:18,transfer,2074.73,GBP,ACC015,CARD_CLEARING,4,bill_payment,completed,inflow,Wheeler Ltd,implement seamless interfaces
TXN00011335,2025-12-01 12:24:18,partner_payment,2480.41,GBP,ACC005,SEPA,1,merchant_payment,completed,outflow,"Wilson, Harrison and Watson",productize scalable infrastructures
TXN00050782,2025-12-01 12:25:18,merchant_settlement,8549.24,KZT,ACC009,SWIFT,2,merchant_payment,completed,outflow,Garza-Burton,matrix 24/7 convergence
TXN00051533,2025-12-01 12:26:18,merchant_settlement,54733.81,KZT,ACC009,SEPA,1,salary,completed,outflow,Long Inc,strategize collaborative methodologies
TXN00054916,2025-12-01 12:26:18,withdrawal,141.05,GBP,ACC004,SWIFT,3,merchant_payment,completed,outflow,"Cox, Reid and Walsh",extend visionary functionalities
TXN00096279,2025-12-01 12:28:18,transfer,17567.15,USD,ACC019,INSTANT,0,client_transfer,completed,inflow,"Johnson, Orr and Jones",orchestrate extensible content
TXN00004232,2025-12-01 12:29:18,merchant_settlement,72838.75,KZT,ACC001,INSTANT,0,merchant_payment,completed,outflow,"Vazquez, Morris and Green",transform viral portals
TXN00062618,2025-12-01 12:30:18,deposit,724.53,KZT,ACC017,INSTANT,0,partner_transfer,completed,inflow,Woods Inc,exploit 24/7 e-business
TXN00029153,2025-12-01 12:32:18,cashback_payout,265.75,EUR,ACC019,INSTANT,0,client_transfer,completed,outflow,"Morgan, Boyd and Hughes",cultivate B2B metrics
